Time,Altitude,Speed,Drag,Drag x,Drag y,Drag z,Mass,Pitch,Heading,X Displacement,X Velocity,Y Velocity,Available Thrust Vertical,Available Thrust Horizontal,Thrust Vertical,Thrust Horizontal,Available Thrust,Thrust,Lift
9.680000000211294,194.17208584118634,24.233564876897663,6989.472884794545,-6989.0536972482105,17.403471921871898,74.54356729024748,107360.125,89.86151123046875,250.4906005859375,26.773427103529684,0.26540418378954717,24.23211148996379,1373846.236779349,3320.7096054471976,1373843.7367866517,3320.703562740568,1373850.25,1373847.75,165.52430635825147
9.800000000213913,197.1059736586176,24.59064616090976,7135.444208071781,-7135.013227374967,17.767071319478784,76.38470308975654,107306.28125,89.86151123046875,251.09046936035156,27.524402571783867,0.2702693418533239,24.58916088633201,1373862.1117329756,3320.747976634295,1373859.4867406436,3320.741631792334,1373866.125,1373863.5,163.73435526979495
9.940000000216969,200.58305176859722,25.00817142031293,7319.388426794673,-7318.9426624277185,18.206759809619818,78.70044655839422,107243.4609375,89.8643798828125,251.6356658935547,28.414263659302378,0.27599778624832944,25.006648376176734,1373880.9012201491,3252.0063151228937,1373878.1512278528,3251.999805830636,1373884.75,1373882.0,175.26114219950531
10.060000000219588,203.60999486141372,25.366841124150696,7475.349677178461,-7474.891466656966,18.567653791857836,80.65729987832042,107189.625,89.8673095703125,252.0421142578125,29.18881390563911,0.28086104220189145,25.36528623321401,1373897.3156643705,3181.793713754088,1373894.5656717452,3181.78734507635,1373901.0,1373898.25,179.92747661888498
10.200000000222644,207.1958955435548,25.786194791000426,7676.680800088803,-7676.206643098324,19.028614973651553,83.17205490670774,107126.8125,89.8658447265625,252.58676147460938,30.1062440527312,0.2865958442057813,25.78460208383099,1373916.4838157464,3216.964320384695,1373913.7338232847,3216.957881399695,1373920.25,1373917.5,178.85309164031935
10.3400000002257,210.84057498839684,26.206500848709062,7887.26544138966,-7886.774638542607,19.500035165552074,85.80030541490214,107063.9921875,89.87026977539062,252.9755096435547,31.03854953154223,0.2923530216518771,26.204870090197353,1373936.2281197717,3110.8985964390126,1373933.4781268209,3110.892369840546,1373939.75,1373937.0,188.96675393924338
10.46000000022832,214.01146500743926,26.56743425794806,8097.820978654423,-8097.314032304957,19.960034257452186,88.38360484474673,107010.15625,89.87179565429688,253.39053344726562,31.84953374878387,0.2972724960915592,26.56577106190332,1373953.3104382276,3074.3464992737563,1373950.4354454249,3074.340066213774,1373956.75,1373953.875,192.43204757393391
10.600000000231375,217.76564704917837,26.989422384663758,8274.635252727965,-8274.113996617507,20.321821189580824,90.62648757506709,106947.3359375,89.87179565429688,253.80960083007812,32.809584774135146,0.3029374039073912,26.98772220079166,1373973.4353878468,3074.39153069363,1373970.560395044,3074.385097633648,1373976.875,1373974.0,206.5638965833939
10.720000000233995,221.03057983494364,27.35183938337118,8481.758627590949,-8481.22145602097,20.770637209891863,93.16979807280009,106893.5,89.87332153320312,253.904052734375,33.64439584419597,0.3078280663496057,27.350107121093732,1373991.0167338327,3037.839095392532,1373988.1417408597,3037.8327388982416,1373994.375,1373991.5,206.53428757309885
10.86000000023705,224.89470091823023,27.775440594526387,8740.223381623257,-8739.666491966727,21.346892280263496,96.32590543482846,106830.6875,89.8780517578125,254.22427368164062,34.63228711546981,0.3135395611101496,27.77367086223359,1374011.8878025778,2924.449041521035,1374009.0128090899,2924.442922380418,1374015.0,1374012.125,210.6275078499383
